,Year,Competition,Round,Rank,Name,Result
1167,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,14,Jiacuo Suolang,27+
1168,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,15,Akito Matsushima,26
1169,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,16,Marco Antonio Jubes Angarita,22+
1170,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,17,Ramón Julian  Puigblanque,20+
1171,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,18,Qinghua Wang,20+
1172,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,19,Zida Ma,20
1173,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,20,Haibin Qu,15
1174,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,21,Gaurav Kumar,13+
1175,2013,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",S,22,Davoud Rekabi,10
1176,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,1,Hyunbin Min,42+
1177,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,2,Adam Ondra,40+
1178,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,2,Romain Desgranges,40+
1179,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,2,Sachi Amma,40+
1180,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,2,Ramón Julian  Puigblanque,40+
1181,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,6,Sean Mccoll,39
1182,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,7,Jakob Schubert,37+
1183,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,8,Gautier Supper,37
1184,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,9,Manuel Romain,36+
1185,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,10,Stefano Ghisolfi,36
1186,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,11,Domen Skofic,34+
1187,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,12,Francesco Vettorata,33+
1188,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,13,Thomas Ballet,32+
1189,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,14,Urban Primozic,32+
1190,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,15,Thomas Tauporn,32+
1191,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,16,Mario Lechner,31+
1192,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,17,Elan Jonasmcrae,30.5+
1193,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,18,Jabee Kim,30+
1194,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,19,Loïc Timmermans,30+
1195,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,20,Flavien Guerimand,24
1196,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,21,Naoki Shimatani,23+
1197,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,22,Bernhard Röck,23+
1198,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,23,Tatsumi Nitta,23
1199,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,24,Tomoa Narasaki,23
1200,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,25,Naoto Hakamada,22
1201,2013,IFSC Climbing Worldcup (L) - Valence (FRA),S,26,Thomas Joannes,16+
1202,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,1,Hyunbin Min,44.5+
1203,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,1,Ramón Julian  Puigblanque,44.5+
1204,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,3,Jakob Schubert,42+
1205,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,3,Sachi Amma,42+
1206,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,3,Gautier Supper,42+
1207,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,3,Romain Desgranges,42+
1208,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,7,Manuel Romain,42
1209,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,8,Adam Ondra,41
1210,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,9,Jure Raztresen,39.5+
1211,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,10,Mikhail Chernikov,39+
1212,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,10,Sean Mccoll,39+
1213,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,12,Sergej Epih,39+
1214,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,13,Sebastian Halenke,39+
1215,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,14,Dmitrii Fakirianov,39
1216,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,15,Francesco Vettorata,37
1217,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,16,Klemen Becan,37
1218,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,17,Urban Primozic,36.5+
1219,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,18,Thomas Joannes,35+
1220,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,19,Loïc Timmermans,35+
1221,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,20,Akito Matsushima,33+
1222,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,21,Mario Lechner,33+
1223,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,22,Elan Jonasmcrae,28+
1224,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,23,Anton Mardashov,27+
1225,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,24,Domen Skofic,26
1226,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,25,Stefano Ghisolfi,21+
1227,2013,IFSC Climbing Worldcup (L) - Kranj (SLO),S,26,Magnus Midtboe,13+
1228,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,1,Sean Mccoll,Top
1229,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,2,Sachi Amma,40+
1230,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,2,Mikhail Chernikov,40+
1231,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,4,Ramón Julian  Puigblanque,39+
1232,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,4,Magnus Midtboe,39+
1233,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,4,Romain Desgranges,39+
1234,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,7,Thomas Tauporn,39+
1235,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,8,Thomas Ballet,39+
1236,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,9,Hyunbin Min,39+
1237,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,10,Akito Matsushima,39+
1238,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,11,Jakob Schubert,39
1239,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,12,Valeriy Kryukov,39
1240,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,13,Stefano Ghisolfi,35+
1241,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,14,Mario Lechner,34+
1242,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,15,Domen Skofic,34+
1243,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,16,Thomas Joannes,33
1244,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,17,Emmanuel Lopez,33
1245,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,18,Gautier Supper,32
1246,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,19,Francesco Vettorata,32
1247,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,20,Kevin Aglae,28+
1248,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,21,Victor Esteller Ocaña,27+
1249,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,22,Silvio Reffo,26+
1250,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,23,Urban Primozic,23+
1251,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,24,Mykhaylo Shalagin,23+
1252,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,25,Eduard Marin Garcia,21
1253,2012,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA)",S,26,Christoph Hanke,18+
1254,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,1,Ramón Julian  Puigblanque,42+
1255,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,2,Sachi Amma,36+
1256,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,3,Magnus Midtboe,36+
1257,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,4,Romain Desgranges,36
1258,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,5,Sean Mccoll,34+
1259,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,6,Hyunbin Min,34+
1260,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,7,Jakob Schubert,34
1261,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,8,Stefano Ghisolfi,33
1262,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,9,Thomas Tauporn,32+
1263,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,10,Kevin Aglae,32+
1264,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,11,Mikhail Chernikov,30+
1265,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,12,Mario Lechner,30+
1266,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,13,Valeriy Kryukov,30+
1267,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,14,Klemen Becan,30
1268,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,15,Manuel Romain,30
1269,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,16,Akito Matsushima,29+
1270,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,17,Francesco Vettorata,29+
1271,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,18,Eduard Marin Garcia,29+
1272,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,19,Romain Busetta,29+
1273,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,20,Emmanuel Lopez,28+
1274,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,21,David Barrans,25+
1275,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,22,Thomas Ballet,23+
1276,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,23,Mykhaylo Shalagin,23
1277,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,24,Jabee Kim,22+
1278,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,25,Arman Ter-Minasyan,21+
1279,2012,IFSC Climbing Worldcup (L) - Briançon (FRA),S,26,Masaki Shibata,20
1280,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,1,Ramón Julian  Puigblanque,44+
1281,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,2,Jakob Schubert,44
1282,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,3,Cédric Lachat,43+
1283,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,4,Jorg Verhoeven,43+
1284,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,5,Sachi Amma,42+
1285,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,6,Magnus Midtboe,41
1286,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,6,Romain Desgranges,41
1287,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,8,Thomas Tauporn,40+
1288,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,9,Manuel Romain,38+
1289,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,10,Hyunbin Min,38+
1290,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,11,Mikhail Chernikov,37+
1291,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,12,Stefano Ghisolfi,36
1292,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,13,Arman Ter-Minasyan,34+
1293,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,14,Gautier Supper,26+
1294,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,15,Masahiro Higuchi,25+
1295,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,16,Dmitrii Fakirianov,25+
1296,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,17,Francesco Vettorata,24+
1297,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,18,Urban Primozic,24
1298,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,19,Thomas Ballet,23+
1299,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,20,Marcello Bombardi,23+
1300,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,21,Mario Lechner,23
1301,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,21,Jure Raztresen,23
1302,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,23,Evgenii Zazulin,23
1303,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,24,Eduard Marin Garcia,21+
1304,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,25,Sebastian Halenke,17
1305,2012,IFSC Climbing Worldcup (L) - Imst (AUT),S,26,Silvio Reffo,16+
1306,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,1,Ramón Julian  Puigblanque,58
1307,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,1,Cédric Lachat,58
1308,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,3,Romain Desgranges,57
1309,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,3,Jorg Verhoeven,57
1310,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,5,Sachi Amma,57
1311,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,6,Mario Lechner,57
1312,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,7,Sean Mccoll,56+
1313,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,8,Magnus Midtboe,53+
1314,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,9,Manuel Romain,49+
1315,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,10,Mikhail Chernikov,49+
1316,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,11,Stefano Ghisolfi,49+
1317,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,12,Klemen Becan,48+
1318,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,13,Gautier Supper,47+
1319,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,14,Akito Matsushima,46
1320,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,15,Hyunbin Min,46
1321,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,16,Francesco Vettorata,45
1322,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,17,Domen Skofic,41
1323,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,18,Christoph Hanke,36+
1324,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,19,Thomas Tauporn,36
1325,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,20,Silvio Reffo,36
1326,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,21,Max Rudigier,35+
1327,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,22,Urban Primozic,30+
1328,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,23,Thomas Ballet,30+
1329,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,24,Loïc Timmermans,30+
1330,2012,IFSC Climbing Worldcup (L) - Puurs (BEL),S,25,Reinaldo Camacho,30+
1331,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,1,Romain Desgranges,56+
1332,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,2,Ramón Julian  Puigblanque,55
1333,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,3,Jakob Schubert,54+
1334,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,3,Sachi Amma,54+
1335,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,3,Sean Mccoll,54+
1336,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,6,Domen Skofic,54
1337,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,7,Jorg Verhoeven,48
1338,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,8,Mario Lechner,45
1339,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,9,Manuel Romain,40
1340,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,10,Thomas Tauporn,38+
1341,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,11,Mikhail Chernikov,37
1342,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,11,Magnus Midtboe,37
1343,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,13,Thomas Ballet,36
1344,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,14,Loïc Timmermans,35+
1345,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,15,Brad Weaver,35+
1346,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,16,Vasya Vorotnikov,35+
1347,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,17,Hyunbin Min,35
1348,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,18,Lukas Köb,35
1349,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,19,Noah Ridge,34
1350,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,20,Jabee Kim,33+
1351,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,21,Josh Levin,31+
1352,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,22,Urban Primozic,28
1353,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,23,Owen Graham,27+
1354,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,24,Benisaac Tresco,23
1355,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,25,Mauricio Huerta,0
1356,2012,IFSC Climbing Worldcup (L) - Atlanta (USA),S,26,Santiago De Alba Flores,0
1357,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,1,Jakob Schubert,40+
1358,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,2,Romain Desgranges,39+
1359,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,3,Sean Mccoll,37+
1360,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,4,Jorg Verhoeven,36+
1361,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,5,Mario Lechner,34+
1362,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,6,Manuel Romain,34
1363,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,7,Stefano Ghisolfi,32+
1364,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,8,Hyunbin Min,31
1365,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,9,Zida Ma,26
1366,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,10,Mikhail Chernikov,22+
1367,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,11,Domen Skofic,22+
1368,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,12,Urban Primozic,22+
1369,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,13,Victor Esteller Ocaña,21+
1370,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,14,Jiacuo Suolang,21
1371,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,15,Marco Antonio Jubes Angarita,20+
1372,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,16,Thomas Ballet,20
1373,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,17,Jabee Kim,15+
1374,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,18,Yeu-Shiang Chang,15+
1375,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,19,Ramón Julian  Puigblanque,12+
1376,2012,"IFSC Climbing Worldcup (L,S) - Xining (CHN)",S,20,Ka-Wai Chu,12+
1377,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,1,Ramón Julian  Puigblanque,Top
1378,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,2,Jakob Schubert,50
1379,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,3,Hyunbin Min,48+
1380,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,4,Sachi Amma,45+
1381,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,5,Sean Mccoll,44+
1382,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,6,Manuel Romain,44+
1383,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,6,Stefano Ghisolfi,44+
1384,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,8,Magnus Midtboe,44+
1385,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,9,Thomas Tauporn,43+
1386,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,10,Romain Desgranges,42
1387,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,11,Akito Matsushima,42
1388,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,12,Domen Skofic,42
1389,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,13,Jorg Verhoeven,42
1390,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,14,Mario Lechner,41+
1391,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,15,Mikhail Chernikov,40+
1392,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,16,Urban Primozic,38+
1393,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,17,Jihwan Park,38+
1394,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,18,Thomas Ballet,38+
1395,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,19,Daisuke Kasahara,36
1396,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,20,Jabee Kim,35+
1397,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,21,Kokoro Fujii,30
1398,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,22,Masaki Shibata,26+
1399,2012,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR)",S,23,Hanwool Kim,24
